Stacja Pogotowia Ratunkowego,"
42-200
 Częstochowa

Rędzińska 32
woj.
śląskie
tel. (034) 3621726fax. (034) 3621726       "
Stanrem P.P.U.H.,"


       "
Staromiejska,"
42-200
 Częstochowa

Piastowska 84/90
woj.
śląskie
tel. (034) 3657828       "
Staromiejskie S.C.,"


       "
Pok-Pol F.U.P.H.,"
42-300
 Myszków

Sucharskiego 1
woj.
śląskie
tel. (034) 3135255fax. (034) 3135255       "
Pol-Dom Sp. z o.o.,"


       "
Polewacz Eugeniusz i Mariusz S.C.,"
42-200
 Częstochowa

Srebrna 10
woj.
śląskie
tel. (034) 3616323       "
Polski Koncern Naftowy Orlen S.A. Stacja Paliw nr 247,"


       "
Polski Związek Emerytów Rencistów i Inwalidów-Zarząd Oddziału Rejonowego,"
42-200
 Częstochowa

Gilowa 12
woj.
śląskie
tel. (034) 3616072       "
Polskie Górnictwo Naftowe i Gazownictwo S.A.-Rozdzielnia Gazu,"


       "
Pomed Sp.j.,"
42-200
 Częstochowa

Rędzińska 40
woj.
śląskie
tel. (034) 3621687       "
Pończoszka,"


       "
Powiatowy Urząd Pracy,"
42-200
 Częstochowa

Paderewskiego 50
woj.
śląskie
tel. (034) 3657388fax. (034) 3657388       "
Pracownia Kapeluszy,"


       "
Sklep Zoologiczny,"
42-700
 Lubliniec

Orzeszkowej 6
woj.
śląskie
tel. (034) 3565452       "
Sklep Zoologiczny,"


       "
Skorpion,"
42-200
 Częstochowa

Gwiezdna 15/15
woj.
śląskie
tel. (034) 3613476       "
Smak Sp. z o.o.,"


       "
Sobik F.H.U.,"
42-200
 Częstochowa

Krasińskiego 5/18
woj.
śląskie
tel. (034) 3640662fax. (034) 3640662       "
Solarium,"


       "
Soley,"
42-700
 Lubliniec

Droniowiczki 20
woj.
śląskie
tel. (034) 3561716       "
Solo-Press,"


       "
Specjalistyczna Firma Wyburzeniowa,"
42-200
 Częstochowa

Ludowa 128
woj.
śląskie
tel. (034) 3256389       "
Spinning,"


       "
"TKKF Ognisko ""Maratończyk""","
42-200
 Częstochowa

Al. Armii Krajowej 1/3
woj.
śląskie
tel. (034) 3656273       "
Top Star Sp. z o.o.,"


       "
Torino,"
42-200
 Częstochowa

Czołgistów 19
woj.
śląskie
tel. (034) 3657135       "
Total-Chem Sp. z o.o.,"


       "
Tower,"
42-200
 Częstochowa

Al. Kościuszki 2
woj.
śląskie
tel. (034) 3244511       "
Trans-Elba-Tourist S.C.,"


       "
Translas,"
32-500
 Chrzanów

Lipowiecka 22
woj.
śląskie
tel. (032) 6131068       "
Tre-Lazar S.C.,"


       "
Trendy,"
32-590
 Libiąż

Paderewskiego 9
woj.
śląskie
tel. (032) 6271200       "
Tropikarium,"


       "
Statoil Polska Sp. z o.o,"
42-200
 Częstochowa

Rzeczna 5
woj.
śląskie
tel. (034) 3659595fax. (034) 3659595       "
Stefan P.U.H.,"


       "
Stexim,"
42-200
 Częstochowa

Rejenta 18
woj.
śląskie
tel. (034) 3658216       "
Storczyk,"


       "
Studio Diament F.H.P.,"
42-200
 Częstochowa

Św. Barbary 90
woj.
śląskie
tel. (034) 3249900       "
Studio Wnętrz,"


       "
Szkolak,"
42-200
 Częstochowa

Sosnowiecka 27
woj.
śląskie
tel. (034) 3629610       "
Szmaragd,"


       "
Szpital Miejski nr 1,"
42-200
 Częstochowa

Rędzińska 89
woj.
śląskie
tel. (034) 3621952fax. (034) 3681792       "
Sąd Rejonowy w Rybniku,"


       "
U Adama S.C.,"
42-200
 Częstochowa

Rędzińska 49
woj.
śląskie
tel. (034) 3604121       "
U Adama S.C.,"


       "
U Biesa,"
42-200
 Częstochowa

Św. Jadwigi 15
woj.
śląskie
tel. (034) 3248607       "
U Bogdana,"


       "
U Daniela S.C,"
42-200
 Częstochowa

Widłaków 5
woj.
śląskie
tel. (034) 3621174       "
U Doradcy,"


       "
U Hetmana S.C.,"
42-200
 Częstochowa

Północna 23
woj.
śląskie
tel. (034) 3225839       "
U Iwony,"


       "
U Jana,"
32-590
 Libiąż

Sikorskiego 34
woj.
śląskie
tel. (032) 6274695       "
U Jolki,"


       "
Sąd Rejonowy w Rybniku Zamiejscowy Wydział Ksiąg Wieczystych,"
32-590
 Libiąż

Krakowska 66
woj.
śląskie
tel. (032) 6271747       "
Tabakiera,"


       "
Tapchem Sp.j.,"
40-282 Katowice
ul. Sikorskiego 32
woj.
śląskie
tel. (032) 2565309fax. (032) 2565309       "
Team F.H.U.,"
Internet : http://www.mww.com.plNIP : 118-00-25-024

       "
Tedax,"
32-580
 Chełmek

Przemysłowa 1
woj.
śląskie
tel. (033) 8461677       "
Telwat,"


       "
Teresa,"
32-580
 Chełmek

Pl.Kilińskiego 1
woj.
śląskie
tel. (033) 8461147       "
Terrazyt S.C.,"


       "
Testa F.H.U.,"
42-300
 Myszków

1 Maja 16
woj.
śląskie
tel. (034) 3132970       "
Thermodom P.P.U.H.,"


       "
Voyage Sp. z o.o.,"
34-130
 Kalwaria Zebrzyd.

Jagiellońska 48
woj.
śląskie
tel. (033) 8764610fax. (033) 8766327       "
W.E.G.A.- Poland Sp. z o.o.,"


       "
Wagner & Wagner S.C.,"
42-200
 Częstochowa

Dusznicka 7
woj.
śląskie
tel. (034) 3629961       "
Wagner & Wagner S.C.,"


       "
Waldex P.P.H.,"
42-700
 Lubliniec

Myśliwska 3
woj.
śląskie
tel. (034) 3565444       "
Wall Street Cafe,"


       "
Waluś,"
42-700
 Lubliniec

Rusałki 2a/20
woj.
śląskie
tel. (034) 3564613       "
Warsztat Stolarski,"


       "
Warsztat Szewski,"
42-200
 Częstochowa

Kiepury 5
woj.
śląskie
tel. (034) 3620880       "
Warta S.A.,"


       "
U Josepha,"
42-200
 Częstochowa

Olsztyńska 216
woj.
śląskie
tel. (034) 3616996       "
U Luca,"


       "
U Michałka,"
42-200
 Częstochowa

Narcyzowa 44
woj.
śląskie
tel. (034) 3226030       "
U Oli,"


       "
Unicomp S.C.,"
42-200
 Częstochowa

Podhalańska 8
woj.
śląskie
tel. (034) 3629383       "
Unirak P.H.U.,"


       "
Unitech,"
42-200
 Częstochowa

Młodości 5
woj.
śląskie
tel. (034) 3224026       "
Urząd Miasta,"


       "
Urząd Miasta,"
42-200
 Częstochowa

Focha 80
woj.
śląskie
tel. (034) 3424311       "
Urząd Skarbowy,"


       "
Ustenad,"
42-200
 Częstochowa

Czecha 19/6
woj.
śląskie
tel. (034) 3622355       "
Usługi Asenizacyjne,"


       "
Usługi Elektroinstalatorskie,"
42-200
 Częstochowa

Mozarta 19
woj.
śląskie
tel. (034) 3244620       "
Usługi Hydrauliczne,"


       "
Usługi Krawieckie,"
42-200
 Częstochowa

Młodości 10
woj.
śląskie
tel. (034) 3225384       "
Usługi Stolarskie,"


       "
Usługi Transportowe,"
42-700
 Lubliniec

Św. Anny 7
woj.
śląskie
tel. (034) 3562353       "
Usługi Transportowe,"


       "
Usługi Transportowe,"
42-700
 Lubliniec

Częstochowska 82
woj.
śląskie
tel. (034) 3562158       "
Usługi Transportowe,"


       "
V-Bus Sp. z o.o,"
44-190
 Knurów

Szpitalna 10
woj.
śląskie
tel. (032) 2351720 w. 5149       "
V-Bus-Elba-Tourist Sp. z o.o.,"


       "
Valuer S.C.,"
44-190
 Knurów

Górnicza 1
woj.
śląskie
tel. (032) 2368302       "
Vega-Kino,"


       "
Venus,"
44-190
 Knurów

Niepodległości 109
woj.
śląskie
tel. (032) 2396767       "
Vertical Sp. z o.o.,"


       "
Victoria S.C.,"
41-900
 Bytom

Chorzowska 28a
woj.
śląskie
tel. (032) 2822221       "
Vimi Z.P.U.H.,"


       "
Violino,"
41-500
 Chorzów

Pl. Powstańców Śląskich 1
woj.
śląskie
tel. (032) 2413067       "
Voltar S.C.,"


       "
Zakład Fryzjerski,"
43-170
 Łaziska Górne

Górnicza
woj.
śląskie
tel. (032) 2247124       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
41-900
 Bytom

Dworska 6
woj.
śląskie
tel. (032) 3890069       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
43-300
 Bielsko Biała

Al. Armii Krajowej 143/123
woj.
śląskie
tel. (033) 8161189       "
Zakład Fryzjerski,"


       "
Zakład Kamieniarski,"
43-400
 Cieszyn

Bobrecka 27
woj.
śląskie
tel. (033) 8513910fax. (033) 8513910       "
Zakład Kamieniarski,"


       "
Zakład Krawiecki,"
43-300
 Bielsko Biała

Partyzantów 44
woj.
śląskie
tel. (033) 8125925       "
Zakład Krawiecki,"


       "
Zakład Fryzjerski,"
42-200
 Częstochowa

Krakowska 19/21
woj.
śląskie
tel. (034) 3241988       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
42-200
 Częstochowa

Armii Krajowej 1/3
woj.
śląskie
tel. (034) 3611466       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
42-700
 Lubliniec

Oświęcimska 10
woj.
śląskie
tel. (034) 3564124       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
42-300
 Myszków

Krasickiego 65
woj.
śląskie
tel. (034) 3135054       "
Zakład Fryzjerski,"


       "
Zakład Fryzjerski,"
32-650
 Kęty

Bielska 1006
woj.
śląskie
tel. (033) 8453461 w.24       "
Zakład Fryzjerski,"


       "
Wenecja S.C.,"
32-600
 Oświęcim

Sobieskiego 5
woj.
śląskie
tel. (033) 8423948       "
Witaj,"


       "
Wiśniewski P.W.,"
47-435 Żytna
ul. Rybnicka 12
woj.
śląskie
tel. (032) 4300900       "
Wod-Mel,"


       "
Wodan Sp. z o.o.,"
40-599
 Katowice

Żeliwna 26
woj.
śląskie
tel. (032) 2516866       "
Wodzisławskie Przedsiębiorstwo Robót Inżynieryjnych Sp. z o.o. Betonownia,"


       "
Woj-Pol,"
40-750
 Katowice

Boya Żeleńskiego 100
woj.
śląskie
tel. (032) 2020100 w. 5531       "
Yacco,"


       "
Yes,"
44-330
 Jastrzębie-Zdrój

Armii Krajowej 1
woj.
śląskie
tel. (032) 4695396       "
Zakład Blacharski,"


       "
Zakład Krawiecki,"
42-200 Częstochowa
ul. Szparagowa 6
woj.
śląskie
tel. (034) 3658168       "
Zakład Krawiecki,"


       "
Zakład Krawiecki,"
42-200 Częstochowa
ul. Jagiellońska 1
woj.
śląskie
tel. (034) 3665104       "
Zakład Kuśnierski,"


       "
Zakład Malarsko-Tapeciarski,"
42-200
 Częstochowa

Bohaterów Katynia 8/10
woj.
śląskie
tel. (034) 3638166       "
Zakład Optyki Okularowej,"


       "
Zakład Optyki Okularowej,"
42-200
 Częstochowa

Warszawska 235
woj.
śląskie
tel. (034) 3254712       "
Zakład Poligraficzny,"


       "
Zakład Produkcji Mebli,"
42-200
 Częstochowa

Szparagowa 6
woj.
śląskie
tel. (034) 3658168       "
Zakład Stolarski,"


       "
Śląska Spółdzielcza Kasa Oszczędnościowo-Kredytowa Oddział,"
42-200
 Częstochowa

Waszyngtona 48
woj.
śląskie
tel. (034) 3653458       "
Łakota-Trans,"


       "
Żagiel S.A.-Oddział,"
42-290
 Blachownia

Kubowicza 18
woj.
śląskie
tel. (034) 3270009       "
Żbik Janusz i Czesław S.C.,"


       "
Żory,"
42-700
 Lubliniec

Paderewskiego 24
woj.
śląskie
tel. (034) 3561303       "
Just Baby F.H.,"


       "
Uniqa Towarzystwo Ubezpieczeń S.A. Przedstawicielstwo,"
43-309
 Bielsko Biała

Ustronie 8a
woj.
śląskie
tel. (033) 8100703       "
Uniqa Towarzystwo Ubezpieczeń S.A. Przedstawicielstwo,"


       "
Uniqa Towarzystwo Ubezpieczeń S.A. Przedstawicielstwo Generalne,"
32-500
 Chrzanów

Kadłubek 27/1b
woj.
śląskie
tel. (032) 7538989       "
Anda P.P.H.U.,"


       "
Zakład Stolarski,"
42-200 Częstochowa
ul. Ikara 133a
woj.
śląskie
tel. (034) 3220754       "
Zakład Szewski,"


       "
Zakład Szyldów,"
42-200
 Częstochowa

Czyzta 4
woj.
śląskie
tel. (034) 3619543       "
Zakład Wulkanizacyjny,"


       "
Zakład Ślusarski,"
42-100
 Kłobuck

Przechodnia 10/8
woj.
śląskie
tel. (034) 3173222       "
Zakłady Techniki Komunalnej,"


       "
Zakłady Techniki Komunalnej Zakład Ulic i Mostów,"
42-200 Częstochowa
ul. Krakowska 10
woj.
śląskie
tel. (0604) 836126       "
Zakłady Techniki Komunalnej Zakład Usług Sanitarnych,"


       "
Zakłady Techniki Komunalnej Zakład Zieleni Miejskiej,"
44-100
 Gliwice

Daszyńskiego 427
woj.
śląskie
tel. (032) 2348894       "
Zakłady Techniki Komunalnej-Zakład Pogrzebowy,"


       "
Zakłady Techniki Komunalnej-Zakład Pogrzebowy,"
32-300
 Olkusz

Górnicza 10/1
woj.
śląskie
tel. (032) 6431059       "
Zapiecek,"


       "
Zef Sp. z o.o.,"
32-600
 Oświęcim

św Bosko 10
woj.
śląskie
tel. (033) 8442702       "
ZeXt sp.j.-Oddział,"


       "
Zielona,"
32-580
 Chełmek

Pl Kilinskiego 1
woj.
śląskie
tel. (033) 8461332       "
Zlatkoimpex Sp. z o.o.,"


       "
Zośka S.C.,"
32-650
 Kęty

Rynek 2
woj.
śląskie
tel. (033) 8422855       "
Zwierciadło,"


       "
Ćwięczek Lucjan i S-ka,"
42-200 Częstochowa
ul. Słowackiego 33/63
woj.
śląskie
tel. (0601) 466115       "
Ślub P.P.H.U.,"


       "
Zbyszko,"
41-400
 Mysłowice

Al. Spacerowa
woj.
śląskie
tel. (032) 2223441 w. 6189       "
Tabacka-Błatoń Teresa F.H.U.,"


       "
Telesat P.H.T.,"
41-200
 Sosnowiec

Wojska Polskiego 181
woj.
śląskie
tel. (032) 2993630       "
Tri-Vent Sp. z o.o.,"


       "
Urząd Gminy,"
41-200
 Sosnowiec

Piękna 3
woj.
śląskie
tel. (032) 2631309       "
Warzecha Marcin i Daniel,"


       "
Wiejski Ośrodek Zdrowia,"
43-300
 Bielsko Biała

Modrzewskiego 8
woj.
śląskie
tel. (033) 8229842fax. (033) 8229842       "
Skoczykłoda Florian,"


       "
Stefan Antoni,"
41-250
 Czeladź

Promyka 17
woj.
śląskie
tel. (032) 2659520       "
Stokłosa Janusz,"


       "
Ankar Sp. j.,"
42-200
 Częstochowa

Ewy 14/20
woj.
śląskie
tel. (034) 3248106       "
Apinex F.H.U.,"


       "
Bachus,"
42-200
 Częstochowa

Wilsona 20/22
woj.
śląskie
tel. (034) 3244091       "
Bank Spółdzielczy,"


       "
Behum,"
42-290
 Blachownia

Żeromskiego 8
woj.
śląskie
tel. (034) 3205048       "
Beta Sp. j.,"


       "
Bis P.H.U.,"
42-100
 Kłobuck

11 Listopada 22
woj.
śląskie
tel. (034) 3173454       "
Biuro-Net S.C.,"


       "
Adamczyk Zbigniew Z.H.U.,"
42-700
 Lubliniec

Damrota 21
woj.
śląskie
tel. (034) 3531822       "
Agro-Bud P.W.,"


       "
Scorpion,"
42-200
 Częstochowa

Kalinowa 30
woj.
śląskie
tel. (034) 3620420       "
Skatuła Henryk,"


       "
Piecha Jan,"
42-200
 Częstochowa

św. Rocha 102
woj.
śląskie
tel. (034) 3681768       "
Pizza Brava S.C.,"


       "
Plona Mieczysław,"
42-200 Częstochowa
ul. św. Rocha 113
woj.
śląskie
tel. (0501) 181776       "
Plus Minus P.P.H.U.,"


       "
Promet S.C.,"
42-200
 Częstochowa

Poniatowskiego 55
woj.
śląskie
tel. (034) 3658228       "
Przedsiębiorstwo Obsługi Rolnictwa POR,"


       "
Ptak Andrzej,"
42-200 Częstochowa
Al. NMP 29
woj.
śląskie
tel. (0601) 480848       "
Rauszer Halina,"


       "
Swoboda Partyk,"
42-200 Częstochowa
ul. Olsztyńska 218
woj.
śląskie
tel. (034) 3616291       "
Szejak Jolanta,"


       "
Szlósarczyk Łukasz,"
42-200
 Częstochowa

Al. Niepodległości 20/22
woj.
śląskie
tel. (034) 3631221       "
Szostok Irena,"


       "
Reis Andrzej,"
42-200
 Częstochowa

Dąbkowskiego 36
woj.
śląskie
tel. (034) 3241799       "
Rol-Bud,"


       "
Roltech,"
43-300
 Bielsko Biała

Grażyńskiego 74
woj.
śląskie
tel. (033) 8122061       "
Rzyczniok Piotr,"


       "
Samodzielny Publiczny Zakład Opieki Zdrowotnej,"
43-300
 Bielsko Biała

Partyzantów 31a
woj.
śląskie
tel. (033) 8124836       "
Schier Tomasz,"


       "
Akro S.C.,"
32-530
 Trzebinia

Długa 36
woj.
śląskie
tel. (032) 6122407       "
Brosz-Car,"


       "
Brzezina Piotr,"
42-200
 Częstochowa

Chłopska 20
woj.
śląskie
tel. (034) 3650056       "
Bud-Best S.C.,"


       "
Bud-Tor Sp. j.,"
42-200
 Częstochowa

Michałowskiego 17
woj.
śląskie
tel. (034) 3224328       "
Ciz Sp. z o.o.,"


       "
Magazyn Materiałów Budowlanych GS Samopomoc Chłopska,"
42-200
 Częstochowa

Krakowska 26
woj.
śląskie
tel. (034) 2654050       "
Mura G&T,"


       "
Musiał Bestwinka,"
42-700
 Lubliniec

Niegolewskich 5
woj.
śląskie
tel. (034) 3562666       "
Tartak Prywatny Zakład Przetwórstwa Drzewa,"


       "
Józef F.H.U.,"
42-300 Myszków
Szpitalna 30b
woj.
śląskie
tel. (034) 3131084       "
Drewpol Sp. j.,"


       "
Eskulap,"
44-200
 Rybnik

Żorska 2a
woj.
śląskie
tel. (032) 4236080       "
ET F.H.U.,"


       "
Fica-Stokłosa S.C.,"
32-600
 Oświęcim

Zacisze 6
woj.
śląskie
tel. (033) 8430796       "
Fojcik Eryk,"


       "
Furczyk Maria,"
42-200 Częstochowa
ul. Bór 77/81
woj.
śląskie
tel. (034) 3660597       "
Gembalczyk Bronisław,"


       "
Draga Janusz,"
42-200
 Częstochowa

Jagiellońska 75
woj.
śląskie
tel. (034) 3648347       "
Dobisz Krzysztof,"


       "
Kominki Magdulec F.U.H.,"
34-340
 Jeleśnia

Korbielów
woj.
śląskie
tel. (033) 8634033fax. (033) 8634033       "
Kołoczek,"


       "
Kwoska Józef,"
44-200
 Rybnik

Łanowa 18
woj.
śląskie
tel. (032) 7395810       "
Lesz Sp. z o.o.,"


       "
Giemlik Gabriel,"
43-430
 Skoczów

Ochaby 1
woj.
śląskie
tel. (033) 8533776fax. (033) 8533776       "
Hewalex,"


       "
Hydro-Mech S.C.,"
43-300
 Bielsko Biała

Wspólna 94
woj.
śląskie
tel. (033) 8143423       "
Inter-Handel,"


       "
Iszczek Henryk,"
44-100
 Gliwice

Starogliwicka 105
woj.
śląskie
tel. (032) 2304781       "
Jakubiec Maria,"


       "
Okręgowa Spółdzielnia Mleczarska,"
43-190
 Mikołów

Dolina Jamny 2
woj.
śląskie
tel. (032) 2260680       "
Mach Adam,"


       "
Madar P.H.P.,"
43-438
 Brenna

Jatny 120
woj.
śląskie
tel. (033) 3634596       "
Marek Barbara,"


       "
Mat,"
40-018
 Katowice

Graniczna 57
woj.
śląskie
tel. (032) 2090880       "
MCP,"


       "
Mendecka-Cudok Ewa,"
43-318
 Bielsko Biała

Górska
woj.
śląskie
tel. (033) 8215828       "
Miłek Danuta,"


       "
Klima,"
42-100
 Kłobuck

Wręczyca Wlk. Mickiewicza 68
woj.
śląskie
tel. (034) 3170372       "
Koczwara Katarzyna,"


       "
Diesel-Serwis,"
42-200
 Częstochowa

Ikara 105
woj.
śląskie
tel. (034) 3627317       "
Dobczyńska Urszula,"


       "
Winiarnia Burgundia,"
42-200
 Częstochowa

Kopalniana 12c
woj.
śląskie
tel. (034) 3609174       "
Tatiana Nowa Sp. z o.o.,"


       "
Bella,"
42-200 Częstochowa
ul. Przestrzenna 62
woj.
śląskie
tel. (034) 3660581       "
BRE Leasing Sp. z o.o.,"


       "
BRE Leasing Sp. z o.o.,"
42-200
 Częstochowa

Bór 77/81
woj.
śląskie
tel. (034) 3660590       "
Malma Sp. z o.o. Przedstawicielstwo Handlowe,"


       "
Bank Przemysłowo-Handlowy PBK S.A. Oddział w Bytomiu,"
42-200
 Częstochowa

Główna 14
woj.
śląskie
tel. (034) 3680169       "
Bank Przemysłowo-Handlowy PBK S.A. Oddział w Chorzowie,"


       "
Megasef,"
42-100
 Kłobuck

Częstochowska 43
woj.
śląskie
tel. (034) 3172095       "
Meteor,"


       "
Slet Sp. z o.o.,"
42-700
 Lubliniec

Chłopska 34
woj.
śląskie
tel. (034) 3561434       "
Stolbox Sp. j.,"


       "
Ahold Polska Sp. z o.o.,"
42-300
 Myszków

11 Listopada 2
woj.
śląskie
tel. (034) 3132206       "
Akard,"


       "
Akard,"
42-450 Łazy
ul. Kościuszki 44
woj.
śląskie
tel. (032) 6734286       "
Akcent S.C.,"


       "
Ciepło-Service Sp. z o.o.,"
34-300 Żywiec
ul. Kościuszki 51
woj.
śląskie
tel. (033) 8612038       "
